,price,profit,total_cost,price_per_item,profit_per_item,item_order,effects
0,65.0999984741211,22.099998474121094,43.0,65.0999984741211,22.099998474121094,Iodine,"JENNERISING, THOUGHT_PROVOKING"
1,81.19999694824219,34.19999694824219,47.0,40.599998474121094,17.099998474121094,Iodine -> Viagra,"JENNERISING, THOUGHT_PROVOKING, TROPIC_THUNDER"
2,56.0,17.0,39.0,56.0,17.0,Viagra,"REFRESHING, TROPIC_THUNDER"
3,85.4000015258789,33.400001525878906,52.0,42.70000076293945,16.700000762939453,Iodine -> Horse semen,"ELECTRIFYING, JENNERISING, LONG_FACED"
4,83.29999542236328,31.29999542236328,52.0,41.64999771118164,15.64999771118164,Horse semen -> Iodine,"JENNERISING, LONG_FACED, THOUGHT_PROVOKING"
5,101.5,45.5,56.0,33.833333333333336,15.166666666666666,Iodine -> Horse semen -> Viagra,"ELECTRIFYING, JENNERISING, LONG_FACED, TROPIC_THUNDER"
6,99.39999389648438,43.399993896484375,56.0,33.133331298828125,14.466664632161459,Horse semen -> Iodine -> Viagra,"JENNERISING, LONG_FACED, THOUGHT_PROVOKING, TROPIC_THUNDER"
7,115.5,57.5,58.0,28.875,14.375,Cuke -> Megabean -> Iodine -> Motor oil,"ANTI_GRAVITY, CYCLOPEAN, JENNERISING, SLIPPERY, THOUGHT_PROVOKING"
8,75.60000610351562,28.600006103515625,47.0,37.80000305175781,14.300003051757812,Mouthwash -> Iodine,"BALDING, JENNERISING, THOUGHT_PROVOKING"
9,78.4000015258789,28.400001525878906,50.0,39.20000076293945,14.200000762939453,Chili -> Iodine,"JENNERISING, SPICY, THOUGHT_PROVOKING"
10,58.099998474121094,14.099998474121094,44.0,58.099998474121094,14.099998474121094,Horse semen,"LONG_FACED, REFRESHING"
11,79.0999984741211,28.099998474121094,51.0,39.54999923706055,14.049999237060547,Battery -> Iodine,"BRIGHT_EYED, JENNERISING, THOUGHT_PROVOKING"
12,72.0999984741211,28.099998474121094,44.0,36.04999923706055,14.049999237060547,Cuke -> Megabean,"CYCLOPEAN, FOGGY, REFRESHING"
13,77.0,28.0,49.0,38.5,14.0,Motor oil -> Iodine,"JENNERISING, SLIPPERY, THOUGHT_PROVOKING"
14,131.60000610351562,69.60000610351562,62.0,26.320001220703126,13.920001220703124,Cuke -> Megabean -> Iodine -> Motor oil -> Viagra,"ANTI_GRAVITY, CYCLOPEAN, JENNERISING, SLIPPERY, THOUGHT_PROVOKING, TROPIC_THUNDER"
15,72.79999542236328,27.79999542236328,45.0,36.39999771118164,13.89999771118164,Cuke -> Iodine,"ENERGIZING, JENNERISING, THOUGHT_PROVOKING"
16,135.8000030517578,68.80000305175781,67.0,27.160000610351563,13.760000610351563,Cuke -> Megabean -> Iodine -> Horse semen -> Motor oil,"ANTI_GRAVITY, CYCLOPEAN, ELECTRIFYING, JENNERISING, LONG_FACED, SLIPPERY"
17,73.5,27.5,46.0,36.75,13.75,Paracetamol -> Iodine,"JENNERISING, SNEAKY, THOUGHT_PROVOKING"
18,91.0,41.0,50.0,30.333333333333332,13.666666666666666,Gasoline -> Banana -> Iodine,"ANTI_GRAVITY, GINGERITIS, JENNERISING, THOUGHT_PROVOKING"
